Date,Category,Amount,Type
01/12/2018 00:00:00,paycheck,20000,Expense
01/13/2018 00:00:00,small cap fund 1,50000,Expense
01/13/2018 00:00:00,small cap fund 2,50000,Expense
01/13/2018 00:00:00,shopping,3905,Expense
01/13/2018 00:00:00,fast food,3291,Expense
01/13/2018 20:55:00,apparel,800,Expense
01/13/2018 20:57:00,health,7400,Expense
01/14/2018 07:30:00,transportation,150,Expense
01/14/2018 10:54:00,transportation,400,Expense
01/14/2018 12:21:00,transportation,230,Expense
01/14/2018 15:21:00,apparel,1990,Expense
01/14/2018 15:22:00,household,7980,Expense
01/14/2018 15:22:00,transportation,250,Expense
01/14/2018 15:22:00,transportation,200,Expense
01/14/2018 15:23:00,transportation,400,Expense
01/15/2018 00:00:00,restaurants,6411,Expense
01/15/2018 00:00:00,groceries,4419,Expense
01/15/2018 13:50:00,transportation,2660,Expense
01/15/2018 13:51:00,transportation,400,Expense
01/15/2018 16:54:00,food,380,Expense
01/15/2018 16:55:00,food,2840,Expense
01/16/2018 00:00:00,utilities,600,Expense
01/16/2018 00:00:00,utilities,350,Expense
01/16/2018 07:11:00,social life,2980,Expense
01/16/2018 08:22:00,food,690,Expense
01/16/2018 09:20:00,household,1650,Expense
01/18/2018 07:55:00,food,690,Expense
01/18/2018 07:55:00,food,420,Expense
01/18/2018 15:09:00,food,2190,Expense
01/18/2018 21:57:00,transportation,500000,Expense
01/19/2018 00:00:00,paycheck,20000,Expense
01/19/2018 22:22:00,household,460,Expense
01/19/2018 22:23:00,food,200,Expense
01/19/2018 22:24:00,household,530,Expense
01/19/2018 22:24:00,food,170,Expense
01/20/2018 00:00:00,shopping,5021,Expense
01/20/2018 10:18:00,subscription,1790,Expense
01/20/2018 20:53:00,food,450,Expense
01/20/2018 20:53:00,food,100,Expense
01/20/2018 23:30:00,amazon pay cashback,20,Expense
01/21/2018 19:44:00,food,3840,Expense
01/22/2018 00:00:00,credit card payment,30981,Expense
01/22/2018 00:00:00,credit card payment,55499,Expense
01/22/2018 00:00:00,home improvement,1738,Expense
01/22/2018 10:25:00,food,690,Expense
01/22/2018 10:25:00,health,300,Expense
01/22/2018 12:08:00,food,1620,Expense
01/22/2018 19:05:00,food,140,Expense
01/23/2018 00:00:00,credit card payment,30981,Expense
01/23/2018 21:28:00,household,2730,Expense
01/24/2018 00:00:00,coffee shops,30,Expense
01/24/2018 09:51:00,food,350,Expense
01/24/2018 16:33:00,saving bank account 1,9714,Expense
01/25/2018 00:00:00,internet,6999,Expense
01/25/2018 13:24:00,food,700,Expense
01/26/2018 10:03:00,household,380,Expense
01/26/2018 10:03:00,food,250,Expense
01/26/2018 10:05:00,food,690,Expense
01/26/2018 10:06:00,food,200,Expense
01/26/2018 12:37:00,apparel,10090,Expense
01/26/2018 12:38:00,transportation,200,Expense
01/26/2018 14:11:00,transportation,150,Expense
01/27/2018 09:57:00,share market,300000,Expense
01/27/2018 18:15:00,transportation,430000,Expense
01/28/2018 19:16:00,household,7640,Expense
01/28/2018 19:24:00,household,9769,Expense
01/28/2018 19:26:00,food,240,Expense
01/29/2018 00:00:00,restaurants,250,Expense
01/29/2018 00:00:00,gas & fuel,3042,Expense
01/29/2018 00:00:00,restaurants,1762,Expense
01/29/2018 07:49:00,food,690,Expense
01/29/2018 07:49:00,food,420,Expense
01/29/2018 07:50:00,food,450,Expense
01/30/2018 08:47:00,family,1000,Expense
01/30/2018 15:31:00,share market,100000,Expense
01/30/2018 21:05:00,food,200,Expense
01/30/2018 21:05:00,household,100,Expense
01/31/2018 07:31:00,food,690,Expense
01/31/2018 08:21:00,salary,646360,Expense
01/31/2018 20:01:00,transportation,500,Expense
01/31/2018 22:00:00,food,3200,Expense
02/01/2018 00:00:00,health,1580,Expense
02/01/2018 00:00:00,household,11400,Expense
02/01/2018 00:00:00,groceries,2779,Expense
02/01/2018 00:00:00,allowance,30000,Income
02/01/2018 00:00:00,shopping,1111,Expense
02/02/2018 00:00:00,family,1700,Expense
02/02/2018 00:00:00,share market,28360,Expense
02/02/2018 00:00:00,food,820,Expense
02/02/2018 00:00:00,gpay reward,60,Expense
02/02/2018 00:00:00,mortgage & rent,124744,Expense
02/02/2018 00:00:00,paycheck,20000,Expense
02/03/2018 00:00:00,food,150,Expense
02/03/2018 00:00:00,restaurants,5702,Expense
02/04/2018 00:00:00,movies & dvds,1176,Expense
02/04/2018 00:00:00,maid,20000,Expense
02/04/2018 00:00:00,food,360,Expense
02/04/2018 00:00:00,food,200,Expense
02/04/2018 00:00:00,food,240,Expense
02/04/2018 00:00:00,household,1490,Expense
02/04/2018 00:00:00,transportation,200,Expense
02/05/2018 00:00:00,credit card payment,14514,Expense
02/05/2018 00:00:00,food,2800,Expense
02/06/2018 00:00:00,credit card payment,15413,Expense
02/07/2018 00:00:00,household,15950,Expense
02/07/2018 00:00:00,transportation,200,Expense
02/07/2018 00:00:00,household,6260,Expense
02/07/2018 00:00:00,transportation,500,Expense
02/07/2018 00:00:00,transportation,400,Expense
02/07/2018 00:00:00,credit card payment,15413,Expense
02/07/2018 00:00:00,transportation,260,Expense
02/07/2018 00:00:00,utilities,650,Expense
02/08/2018 00:00:00,household,180,Expense
02/08/2018 00:00:00,food,2160,Expense
02/08/2018 00:00:00,health,10000,Expense
02/09/2018 00:00:00,haircut,300,Expense
02/09/2018 00:00:00,music,1069,Expense
02/10/2018 00:00:00,fast food,1066,Expense
02/11/2018 00:00:00,restaurants,1068,Expense
02/12/2018 00:00:00,gas & fuel,3647,Expense
02/12/2018 00:00:00,mobile phone,8952,Expense
02/13/2018 00:00:00,small cap fund 1,50000,Expense
02/13/2018 00:00:00,small cap fund 2,50000,Expense
02/13/2018 06:58:00,food,720,Expense
02/13/2018 20:22:00,food,720,Expense
02/13/2018 20:23:00,food,350,Expense
02/13/2018 20:24:00,food,250,Expense
02/14/2018 00:00:00,alcohol & bars,140,Expense
02/14/2018 19:12:00,food,600,Expense
02/15/2018 00:00:00,utilities,600,Expense
02/15/2018 00:00:00,restaurants,100,Expense
02/15/2018 19:46:00,household,1170,Expense
02/15/2018 19:47:00,food,300,Expense
02/15/2018 19:48:00,food,350,Expense
02/16/2018 00:00:00,restaurants,80,Expense
02/16/2018 00:00:00,paycheck,20000,Expense
02/16/2018 00:00:00,utilities,350,Expense
02/16/2018 08:41:00,food,720,Expense
02/16/2018 08:41:00,food,450,Expense
02/16/2018 08:44:00,food,450,Expense
02/17/2018 19:26:00,food,300,Expense
02/17/2018 19:27:00,transportation,200,Expense
02/17/2018 23:10:00,family,35980,Expense
02/17/2018 23:12:00,food,17830,Expense
02/19/2018 09:47:00,food,240,Expense
02/19/2018 09:47:00,food,720,Expense
02/19/2018 22:15:00,petty cash,1700,Expense
02/19/2018 22:15:00,beauty,1700,Expense
02/20/2018 00:00:00,restaurants,2351,Expense
02/20/2018 00:00:00,groceries,3595,Expense
02/20/2018 21:42:00,household,26000,Expense
02/21/2018 00:00:00,coffee shops,20,Expense
02/22/2018 00:00:00,life insurance,110430,Expense
02/22/2018 00:00:00,coffee shops,40,Expense
02/22/2018 19:19:00,food,1920,Expense
02/22/2018 20:38:00,food,200,Expense
02/22/2018 20:39:00,food,200,Expense
02/22/2018 23:45:00,subscription,1570,Expense
02/23/2018 06:59:00,food,720,Expense
02/23/2018 07:02:00,food,200,Expense
02/23/2018 22:34:00,health,1280,Expense
02/24/2018 20:02:00,food,400,Expense
02/26/2018 00:00:00,internet,7499,Expense
02/26/2018 00:00:00,credit card payment,15611,Expense
02/26/2018 00:00:00,credit card payment,76537,Expense
02/26/2018 00:00:00,restaurants,8552,Expense
02/26/2018 00:00:00,gas & fuel,3221,Expense
02/26/2018 12:41:00,food,170,Expense
02/26/2018 18:25:00,transportation,4430,Expense
02/26/2018 19:32:00,household,1400,Expense
02/26/2018 22:48:00,food,730,Expense
02/27/2018 00:00:00,credit card payment,15611,Expense
02/27/2018 13:21:00,food,300,Expense
02/27/2018 19:44:00,household,380,Expense
02/28/2018 14:52:00,salary,645560,Expense
02/28/2018 20:29:00,food,180,Expense
02/28/2018 20:31:00,food,300,Expense
02/28/2018 20:31:00,food,360,Expense
02/28/2018 20:32:00,food,450,Expense
03/01/2018 00:00:00,food,690,Expense
03/01/2018 00:00:00,allowance,30000,Income
03/01/2018 00:00:00,food,400,Expense
03/01/2018 00:00:00,transportation,10000,Expense
03/01/2018 00:00:00,groceries,3207,Expense
03/01/2018 00:00:00,food,6810,Expense
03/01/2018 00:00:00,shopping,1313,Expense
03/02/2018 00:00:00,paycheck,20000,Expense
03/02/2018 00:00:00,gpay reward,60,Expense
03/02/2018 00:00:00,transportation,9450,Expense
03/02/2018 00:00:00,food,100,Expense
03/02/2018 00:00:00,mortgage & rent,124744,Expense
03/03/2018 00:00:00,food,360,Expense
03/03/2018 00:00:00,dividend earned on shares,780,Expense
03/03/2018 00:00:00,groceries,2374,Expense
03/04/2018 00:00:00,groceries,1069,Expense
03/04/2018 00:00:00,movies & dvds,1176,Expense
03/04/2018 00:00:00,restaurants,4224,Expense
03/04/2018 00:00:00,public provident fund,125000,Expense
03/04/2018 00:00:00,saving bank account 1,20000,Expense
03/05/2018 00:00:00,food,400,Expense
03/05/2018 00:00:00,coffee shops,30,Expense
03/05/2018 00:00:00,credit card payment,76159,Expense
03/07/2018 00:00:00,maid,5000,Expense
03/07/2018 00:00:00,coffee shops,35,Expense
03/07/2018 00:00:00,saving bank account 1,20000,Expense
03/07/2018 00:00:00,dividend earned on shares,525,Expense
03/07/2018 00:00:00,subscription,1540,Expense
03/07/2018 00:00:00,food,360,Expense
03/08/2018 00:00:00,other,1000,Expense
03/08/2018 00:00:00,gas & fuel,349,Expense
03/08/2018 00:00:00,family,20000,Expense
03/08/2018 00:00:00,dividend earned on shares,1800,Expense
03/08/2018 00:00:00,utilities,520,Expense
03/09/2018 00:00:00,family,20000,Expense
03/09/2018 00:00:00,music,1069,Expense
03/09/2018 00:00:00,groceries,509,Expense
03/09/2018 00:00:00,groceries,2072,Expense
03/12/2018 00:00:00,mobile phone,8952,Expense
03/12/2018 00:00:00,groceries,1935,Expense
03/13/2018 00:00:00,small cap fund 1,50000,Expense
03/13/2018 00:00:00,shopping,4575,Expense
03/13/2018 00:00:00,small cap fund 2,50000,Expense
03/13/2018 09:27:00,food,360,Expense
03/13/2018 12:39:00,family,4800,Expense
03/14/2018 00:00:00,restaurants,849,Expense
03/14/2018 00:00:00,groceries,225,Expense
03/14/2018 06:03:00,saving bank account 1,4288,Expense
03/14/2018 06:04:00,food,5780,Expense
03/14/2018 21:38:00,food,400,Expense
03/14/2018 21:39:00,household,1400,Expense
03/15/2018 00:00:00,utilities,600,Expense
03/15/2018 00:00:00,coffee shops,35,Expense
03/15/2018 16:27:00,food,600,Expense
03/15/2018 16:27:00,food,360,Expense
03/16/2018 00:00:00,paycheck,20000,Expense
03/17/2018 00:00:00,fast food,2334,Expense
03/17/2018 00:00:00,alcohol & bars,195,Expense
03/17/2018 13:13:00,food,370,Expense
03/17/2018 22:50:00,food,300,Expense
03/18/2018 16:16:00,transportation,200,Expense
03/18/2018 17:16:00,food,100,Expense
03/18/2018 17:16:00,food,300,Expense
03/18/2018 17:16:00,food,500,Expense
03/18/2018 18:41:00,family,4980,Expense
03/18/2018 18:47:00,family,7990,Expense
03/18/2018 18:57:00,food,150,Expense
03/18/2018 20:40:00,transportation,100,Expense
03/19/2018 00:00:00,utilities,350,Expense
03/19/2018 00:00:00,restaurants,3648,Expense
03/20/2018 00:00:00,shopping,1497,Expense
03/20/2018 16:15:00,food,360,Expense
03/20/2018 16:15:00,food,360,Expense
03/20/2018 16:15:00,food,180,Expense
03/20/2018 16:26:00,food,21575,Expense
03/20/2018 16:30:00,other,170,Expense
03/20/2018 20:13:00,food,2460,Expense
03/21/2018 17:26:00,family,500,Expense
03/21/2018 18:41:00,household,380,Expense
03/21/2018 23:13:00,food,240,Expense
03/22/2018 00:00:00,gas & fuel,3055,Expense
03/22/2018 12:47:00,food,720,Expense
03/22/2018 12:50:00,food,200,Expense
03/22/2018 19:31:00,food,1500,Expense
03/22/2018 19:31:00,food,1500,Expense
03/22/2018 20:13:00,household,1530,Expense
03/22/2018 22:30:00,food,150,Expense
03/22/2018 22:30:00,food,70,Expense
03/23/2018 00:00:00,credit card payment,55991,Expense
03/23/2018 00:00:00,groceries,1176,Expense
03/23/2018 19:48:00,culture,1000,Expense
03/25/2018 21:12:00,food,2400,Expense
03/25/2018 21:12:00,food,800,Expense
03/25/2018 21:13:00,food,1600,Expense
03/25/2018 21:13:00,food,200,Expense
03/25/2018 21:14:00,food,250,Expense
03/25/2018 21:14:00,transportation,100,Expense
03/25/2018 22:20:00,dividend earned on shares,405,Expense
03/26/2018 00:00:00,internet,7499,Expense
03/26/2018 09:55:00,subscription,1570,Expense
03/26/2018 13:05:00,food,720,Expense
03/27/2018 19:58:00,food,350,Expense
03/28/2018 00:00:00,groceries,1606,Expense
03/28/2018 00:00:00,restaurants,2498,Expense
03/29/2018 00:00:00,restaurants,1764,Expense
03/29/2018 20:10:00,food,12340,Expense
03/30/2018 00:00:00,groceries,909,Expense
03/30/2018 00:00:00,paycheck,20000,Expense
03/30/2018 11:27:00,food,720,Expense
03/30/2018 11:27:00,food,200,Expense
03/30/2018 20:10:00,food,250,Expense
03/31/2018 00:00:00,restaurants,3832,Expense
03/31/2018 00:00:00,restaurants,2474,Expense
03/31/2018 00:00:00,restaurants,4116,Expense
03/31/2018 07:26:00,transportation,300,Expense
03/31/2018 07:36:00,interest,5890,Expense
03/31/2018 11:32:00,transportation,100,Expense
03/31/2018 13:20:00,food,4190,Expense
03/31/2018 14:48:00,salary,646360,Expense
03/31/2018 19:45:00,food,2440,Expense
03/31/2018 21:39:00,food,450,Expense
04/01/2018 00:00:00,allowance,30000,Income
04/01/2018 00:00:00,shopping,1313,Expense
04/01/2018 00:00:00,restaurants,5948,Expense
04/01/2018 00:00:00,household,2700,Expense
04/01/2018 00:00:00,small cap fund 1,50000,Expense
04/01/2018 00:00:00,small cap fund 2,50000,Expense
04/01/2018 00:00:00,groceries,8079,Expense
04/01/2018 00:00:00,maturity amount,1068750,Expense
04/01/2018 00:00:00,maturity amount,1133760,Expense
04/01/2018 00:00:00,documents,500,Expense
04/01/2018 00:00:00,household,1300,Expense
04/01/2018 00:00:00,food,700,Expense
04/02/2018 00:00:00,credit card payment,81714,Expense
04/02/2018 00:00:00,groceries,8236,Expense
04/02/2018 00:00:00,home improvement,1389,Expense
04/02/2018 00:00:00,mortgage & rent,124744,Expense
04/02/2018 00:00:00,food,500,Expense
04/02/2018 00:00:00,food,4520,Expense
04/02/2018 00:00:00,food,350,Expense
04/03/2018 00:00:00,movies & dvds,641,Expense
04/03/2018 00:00:00,food,1300,Expense
04/03/2018 00:00:00,family,4500,Expense
04/04/2018 00:00:00,credit card payment,36308,Expense
04/04/2018 00:00:00,movies & dvds,1176,Expense
04/05/2018 00:00:00,food,720,Expense
04/05/2018 00:00:00,household,370,Expense
04/06/2018 00:00:00,gas & fuel,458,Expense
04/06/2018 00:00:00,restaurants,976,Expense
04/07/2018 00:00:00,health,14400,Expense
04/07/2018 00:00:00,health,1000,Expense
04/07/2018 00:00:00,beauty,500,Expense
04/07/2018 00:00:00,family,3500,Expense
04/08/2018 00:00:00,restaurants,220,Expense
04/09/2018 00:00:00,groceries,648,Expense
04/09/2018 00:00:00,music,1069,Expense
04/09/2018 00:00:00,utilities,300,Expense
04/11/2018 00:00:00,mobile phone,8952,Expense
04/12/2018 00:00:00,coffee shops,70,Expense
04/12/2018 00:00:00,haircut,300,Expense
04/13/2018 00:00:00,gas & fuel,3798,Expense
04/13/2018 00:00:00,paycheck,20000,Expense
04/13/2018 00:00:00,restaurants,1066,Expense
04/13/2018 00:00:00,small cap fund 1,50000,Expense
04/13/2018 00:00:00,small cap fund 2,50000,Expense
04/13/2018 20:34:00,health,7000,Expense
04/14/2018 00:00:00,home improvement,1161,Expense
04/14/2018 00:00:00,restaurants,410,Expense
04/14/2018 06:31:00,food,720,Expense
04/14/2018 06:31:00,food,450,Expense
04/14/2018 22:24:00,food,400,Expense
04/14/2018 22:27:00,household,1070,Expense
04/15/2018 14:38:00,food,700,Expense
04/15/2018 14:39:00,transportation,200,Expense
04/15/2018 14:40:00,transportation,100,Expense
04/15/2018 14:40:00,family,5250,Expense
04/15/2018 19:06:00,household,7990,Expense
04/15/2018 19:07:00,food,200,Expense
04/15/2018 19:07:00,food,700,Expense
04/16/2018 00:00:00,utilities,350,Expense
04/16/2018 00:00:00,auto insurance,750,Expense
04/16/2018 18:26:00,household,4500,Expense
04/16/2018 18:26:00,household,2650,Expense
04/16/2018 20:55:00,household,2700,Expense
04/16/2018 20:58:00,apparel,630,Expense
04/16/2018 22:40:00,education,210,Expense
04/17/2018 09:04:00,food,720,Expense
04/18/2018 00:00:00,utilities,600,Expense
04/19/2018 09:54:00,food,720,Expense
04/19/2018 09:55:00,food,360,Expense
04/19/2018 20:13:00,household,140,Expense
04/20/2018 00:00:00,restaurants,2422,Expense
04/20/2018 20:39:00,food,700,Expense
04/21/2018 00:00:00,groceries,432,Expense
04/21/2018 00:00:00,restaurants,3515,Expense
04/21/2018 21:15:00,food,200,Expense
04/21/2018 23:15:00,food,1600,Expense
04/22/2018 00:00:00,groceries,2132,Expense
04/22/2018 12:35:00,food,720,Expense
04/22/2018 12:35:00,household,1900,Expense
04/22/2018 21:03:00,food,100,Expense
04/23/2018 00:00:00,home improvement,427,Expense
04/23/2018 15:22:00,maid,5000,Expense
04/23/2018 18:21:00,household,380,Expense
04/24/2018 00:00:00,shopping,4134,Expense
04/24/2018 00:00:00,home improvement,2247,Expense
04/24/2018 22:24:00,subscription,1570,Expense
04/25/2018 00:00:00,internet,7499,Expense
04/25/2018 00:00:00,home improvement,21079,Expense
04/25/2018 18:28:00,food,700,Expense
04/26/2018 00:00:00,credit card payment,121694,Expense
04/26/2018 00:00:00,credit card payment,76972,Expense
04/26/2018 11:30:00,family,10000,Expense
04/26/2018 20:44:00,food,300,Expense
04/26/2018 20:44:00,food,720,Expense
04/27/2018 00:00:00,paycheck,20000,Expense
04/27/2018 00:00:00,credit card payment,76972,Expense
04/27/2018 18:30:00,household,2950,Expense
04/28/2018 00:00:00,groceries,2298,Expense
04/28/2018 10:04:00,family,5000,Expense
04/28/2018 21:03:00,food,4130,Expense
04/29/2018 00:00:00,gas & fuel,390,Expense
04/29/2018 00:00:00,groceries,5105,Expense
04/29/2018 00:00:00,home improvement,6847,Expense
04/29/2018 09:36:00,salary,651340,Expense
04/29/2018 18:28:00,food,400,Expense
04/30/2018 00:00:00,groceries,509,Expense
04/30/2018 06:32:00,gift,5000,Expense
04/30/2018 09:48:00,food,720,Expense
04/30/2018 09:48:00,food,450,Expense
04/30/2018 09:56:00,subscription,1760,Expense
04/30/2018 18:25:00,household,1650,Expense
04/30/2018 18:25:00,food,720,Expense
05/01/2018 00:00:00,maturity amount,60490,Expense
05/01/2018 00:00:00,allowance,30000,Income
05/01/2018 00:00:00,shopping,1313,Expense
05/02/2018 00:00:00,mortgage & rent,124744,Expense
05/02/2018 00:00:00,food,690,Expense
05/02/2018 00:00:00,food,450,Expense
05/02/2018 00:00:00,food,2200,Expense
05/02/2018 00:00:00,family,5000,Expense
05/03/2018 00:00:00,household,9720,Expense
05/03/2018 00:00:00,shopping,4972,Expense
05/03/2018 00:00:00,other,100,Expense
05/03/2018 00:00:00,household,13570,Expense
05/03/2018 00:00:00,food,1620,Expense
05/03/2018 00:00:00,food,200,Expense
05/04/2018 00:00:00,household,380,Expense
05/04/2018 00:00:00,food,360,Expense
05/04/2018 00:00:00,food,720,Expense
05/04/2018 00:00:00,food,1300,Expense
05/04/2018 00:00:00,movies & dvds,1176,Expense
05/04/2018 00:00:00,groceries,4223,Expense
05/05/2018 00:00:00,fast food,2052,Expense
05/05/2018 00:00:00,fast food,727,Expense
05/05/2018 00:00:00,family,6000,Expense
05/06/2018 00:00:00,shopping,11769,Expense
05/06/2018 00:00:00,home improvement,2237,Expense
05/07/2018 00:00:00,transportation,830,Expense
05/07/2018 00:00:00,transportation,150,Expense
05/07/2018 00:00:00,transportation,200,Expense
05/07/2018 00:00:00,food,70,Expense
05/08/2018 00:00:00,food,100,Expense
05/08/2018 00:00:00,family,1000,Expense
05/08/2018 00:00:00,apparel,34100,Expense
05/08/2018 00:00:00,transportation,200,Expense
05/08/2018 00:00:00,health,43000,Expense
05/08/2018 00:00:00,family,3980,Expense
05/08/2018 00:00:00,transportation,150,Expense
05/09/2018 00:00:00,food,180,Expense
